site,file_name,buf_crop_1992,buf_crop_2005,buf_past_1993,buf_past_2009,buf_HFP_1993,buf_HFP_2009,temp
BER13200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
BOL01500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
BRO03383,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.15
DEB03100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.45
DEB14000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
DEB19100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.15
DEB20300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
DEB21200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
DEB27290,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
DEB28700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
DEB33600,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
DEB34800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
DEB44300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
DEB46500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
DEB48100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
EGO06900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
END10200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,2,2,21.95
EST01300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
EST01580,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
EST02600,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
EST03500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
EST10000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
EST13400,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
GAI03900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0.5,21.75
IED01800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
IED07400,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
IED07800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
IED13700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
IRT02200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,2,2,21.75
IRT04000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,1.75,2,21.95
JAI05100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,1,1,21.75
JAI07000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0.75,1.25,21.95
KAR06818,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0.75,1,21.75
KAT03300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LAN06100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
LAS02900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LAT04451,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LEI23000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI23300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI23500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI23800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI24000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI24600,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI24870,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI25200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI25420,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI27300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LEI27430,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LEI28100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI28320,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI30800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI32700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LEI37472,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
LEI40400,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LEI41600,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
LOI04800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
MIJ01450,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
MUT04900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
MUT05100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
NAR04410,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
OIA03500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,1,1.5,22.05
OIA05900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,1,1,21.75
OIA08000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0.5,1,21.95
OIA09500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,1,21.95
OIA09800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0.75,21.95
OIA10200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0.5,21.85
OIA11000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.75
OIN04000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
OIN06700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
OIN09500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
OIN12500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
OLA01000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
OLA04800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,1.333333333,2,21.95
OLE02300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,1.666666667,2,21.85
ORI05500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.55
ORI08800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.55
ORI11200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
ORI14000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
ORI21800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
ORI24500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
ORI25000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
ORI34700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
ORI40300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
ORI49000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
ORI49001,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
ORI56400,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.75
ORI57400,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
OSI01900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
PME00810,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
PME03340,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
REG05400,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
SAL03200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
SAR05000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0.25,1,21.95
SAS04392,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
SLO02600,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
SLO05000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
SLU08500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
SPD02300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
SPD06200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
UBE04200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
UBN03600,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
URK05300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
URK09800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
URO03500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
URO06000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
URO06900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
URO09800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.15
URO14200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
URO15700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
URO21100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
URO27200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
URO35000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
URO37500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URO39600,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URO43800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
URO48200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.75
URO51800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
URR02700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URR03300,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URR05200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URR05700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URR06000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URS00100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.65
URS02500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.65
URS05020,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.45
URS08700,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
URT00900,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.65
URU15150,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0.25,22.05
URU15850,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0.5,22.05
URU17500,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
URU28800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
URU30000,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
URU33800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
URU35400,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.85
URU38800,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.05
URU40200,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
UTS01550,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.35
ZEL01100,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,22.25
ZIZ04590,df.template_EKOLUR_AL_VG_Gipuzkoa.xlsx,0,0,0,0,0,0,21.95
TG1A,df.template_RO_final.xlsx,1.4,0,0,0,34.00116119,34.00116119,9.95
TG1F,df.template_RO_final.xlsx,2.333333333,0,0,0,31.50077025,31.50077025,9.75
TG2A,df.template_RO_final.xlsx,0,0,0,0,32.44160423,32.84160423,10.05
TG2F,df.template_RO_final.xlsx,0,0,0,0.4,37.08443909,32.88443909,10.15
TG3A,df.template_RO_final.xlsx,5.25,0,0,1.75,30.09188175,24.34188223,9.65
TG3F,df.template_RO_final.xlsx,5.6,0,0,1.8,30.03344765,24.43344803,9.55
TG4A,df.template_RO_final.xlsx,0,0,0,0,42.28145218,42.28145218,9.65
TG4F,df.template_RO_final.xlsx,0,0,0,0,42.28145218,42.28145218,9.65
TI1A,df.template_RO_final.xlsx,5.25,1.75,0,0.25,35,28.25,11.35
TI1F,df.template_RO_final.xlsx,5.25,1.75,0,0.25,35,28.25,11.35
TI2A,df.template_RO_final.xlsx,7,0,0,1,29.2,22.6,9.45
TI2F,df.template_RO_final.xlsx,5.833333333,0,0.166666667,1,26.66666667,21.16666667,8.25
TI3A,df.template_RO_final.xlsx,0,0,0,0,28.86444283,22.86444283,12.45
TI3F,df.template_RO_final.xlsx,0,0,0,0,28.86444283,22.86444283,12.45
TI4A,df.template_RO_final.xlsx,3.5,0,0,0,35.25002289,24.75002289,12.45
TI4F,df.template_RO_final.xlsx,3.5,0,0,0,35.25002289,24.75002289,12.15
Aguera1,df_AL-Martinezetal2016.xlsx,0,0,0,0,4.847104311,5.097104311,12.75
Altube1,df_AL-Martinezetal2016.xlsx,0,0,0,0,9.18205595,10.43205595,12.25
Altube2,df_AL-Martinezetal2016.xlsx,0,0,0,0,8.68205595,10.18205595,12.25
Beraza,df_AL-Martinezetal2016.xlsx,0,0,0,0,9.49128952,18.49128952,13.05
Luyando,df_AL-Martinezetal2016.xlsx,0,0,0,0,24.25,28,13.25
Orozko,df_AL-Martinezetal2016.xlsx,0,0,0,0,16.2,27.6,13.15
Aizk_2,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,6.892861485,7.392861366,11.85
Aizk_3,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,7.62243042,8.222430229,12.05
Aizk_4,df_AL_IFdL_IdG-RiMSEC.xlsx,0,1.4,0,0,11.94564476,14.34564476,11.55
Aizk_5,df_AL_IFdL_IdG-RiMSEC.xlsx,0,1.75,0,0,12,14.5,11.25
Aizk_6,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,8.526829799,9.693496307,10.85
Aizk_7,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,10.18205595,10.43205595,10.15
Aizk_8,df_AL_IFdL_IdG-RiMSEC.xlsx,0,1.75,0,0,15.68205595,17.43205595,12.65
Aizk_9,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,22.1141119,25.1141119,12.65
Aizk_10,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,27.8641119,28.3641119,12.85
Aral_1,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,25.8524971,26.3524971,12.95
Aral_2,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,9.877208948,10.87720895,12.25
Aral_3,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,9.333091021,9.33309114,11.75
Aral_4,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,6.303958178,6.303958178,11.15
Aral_5,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,6.310670471,6.310670471,11.95
Aral_6,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,6.272855282,6.272855282,12.15
Aral_7,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,7.033716679,7.533716679,12.45
Aral_8,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0.25,0.25,7.339017391,9.589017391,11.55
Aral_9,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,9.390758038,9.890758038,12.75
Aral_10,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0.8,0.8,10.7473238,12.1473238,13.05
Arti_1,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,5.875267124,5.275267124,12.55
Arti_2,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,5.026839614,5.026839614,10.95
Arti_3,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,5.29356451,5.29356451,12.35
Arti_4,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,5.668750858,5.268750858,12.15
Arti_5,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,7.037615299,6.787615299,12.65
Arti_6,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,6.27426362,5.77426362,12.65
Arti_7,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,5.05919838,5.05919838,12.45
Arti_8,df_AL_IFdL_IdG-RiMSEC.xlsx,0,1.75,1,0.75,4.306661963,5.806661963,12.05
Arti_9,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,8.267013073,7.867013168,12.95
Arti_10,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,9.263571548,8.663571548,12.95
Izki_2,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,3.125002086,3.125002086,11.25
Izki_6,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0.25,0.25,2.500028431,2.500028431,11.15
Izki_7,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0.2,0.2,2.350003767,2.350003767,11.15
Izki_8,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,3,3,11.25
Izki_10,df_AL_IFdL_IdG-RiMSEC.xlsx,0,3.5,1,0.5,3,6,11.45
Gorb_1,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,4.40214622,4.40214622,10.45
Gorb_2,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,4.364205678,4.364205678,10.45
Gorb_3,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,4.189932227,4.439932227,10.25
Gorb_4,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,4.189932227,4.439932227,10.65
Gorb_5,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,4.102001786,5.602001786,10.65
Gorb_6,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0,0,4.33901751,6.33901751,10.85
Gorb_7,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0.4,0.4,5.455139923,8.855139923,11.05
Gorb_8,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,0.75,0.75,6.411537886,10.91153789,11.05
Gorb_9,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,1,6.962881406,12.96288141,11.05
Gorb_10,df_AL_IFdL_IdG-RiMSEC.xlsx,0,0,1,0.8,8.777728844,16.17772884,11.15
Acequia Rio Molinar,df_Arranz_01.xlsx,0,0,0,0,33.68198013,33.68198013,14.75
Acequia Urdana,df_Arranz_01.xlsx,0,0,0,0,32.61742821,33.81742821,16.05
Aguaviva,df_Arranz_01.xlsx,7,3.5,0,0,12.31477404,8.564774036,14.65
Aiguafreda,df_Arranz_01.xlsx,0,0,0,0,18.29616785,19.79616785,13.05
Alcaniz,df_Arranz_01.xlsx,1.4,5.6,0,0,7.91707983,17.11707954,15.75
Alcaniz,df_Arranz_01.xlsx,0,5.25,0,0,12.51066256,19.26066232,16.25
Aldea de Ebro,df_Arranz_01.xlsx,7,0,0,1,11.53298306,5.532982588,10.45
Alfaro,df_Arranz_01.xlsx,0,0,0,0,30.81507969,30.81507969,14.95
Amescoa Baja,df_Arranz_01.xlsx,3.5,3.5,0.5,0.5,8.750124574,9.000124574,12.05
Anguiano,df_Arranz_01.xlsx,7,5.25,0,0.25,16,19.25,12.35
Asiain,df_Arranz_01.xlsx,7,3.5,0,0,16.7876153,20.5376153,12.55
Autol,df_Arranz_01.xlsx,0,0,0,0,21.00009441,33.75009489,13.85
Banos de Rio Tobia,df_Arranz_01.xlsx,7,1.75,0,0,23.75,28,12.85
Barbastro,df_Arranz_01.xlsx,0,0,0,0,38,38.5,14.65
Bastareny,df_Arranz_01.xlsx,0,0,0,0,11.74310856,9.543108559,11.05
Batea,df_Arranz_01.xlsx,0,0,0,0,3.304468274,3.304468274,15.95
Beceite,df_Arranz_01.xlsx,0,0,0,0,4.529346585,4.529346585,12.95
Beceite_1,df_Arranz_01.xlsx,7,4.2,0,0,17,20.6,14.25
Beceite_2,df_Arranz_01.xlsx,0,0,0,0,5.728223801,4.728223801,13.15
Bigues,df_Arranz_01.xlsx,0,0,0,0,26.98850203,27.23850203,14.45
Binies,df_Arranz_01.xlsx,0,1.166666667,0,0,2.434232791,3.600899458,11.75
Burgui,df_Arranz_01.xlsx,0,0,0,0,2.288324594,3.788324594,11.95
Calcena,df_Arranz_01.xlsx,0,0,0,0,5.3641119,5.3641119,12.95
Caldes de Montbui,df_Arranz_01.xlsx,0,0,0,0,34,33,14.35
Canal de Pinana,df_Arranz_01.xlsx,7,3.5,0,0,13.64342284,11.39342272,14.85
Canal de Urgel,df_Arranz_01.xlsx,0,5.25,0,0,7.662102938,15.66210294,13.95
Caparroso,df_Arranz_01.xlsx,3.5,0,0.5,0,20.25014949,29.00014925,14.65
Cardener,df_Arranz_01.xlsx,0,0,0,0,44,44,14.75
Cardona,df_Arranz_01.xlsx,0,0,0,0,6.095982075,6.095982075,13.35
Castanares,df_Arranz_01.xlsx,1.75,0,0,0,3.500805557,1.750805497,12.85
Castiello de Jaca,df_Arranz_01.xlsx,0,0,0,0,32,32.25,11.75
Castissent,df_Arranz_01.xlsx,7,7,0,0,14.4,14.4,13.45
Cereceda,df_Arranz_01.xlsx,5.6,0,0,0,10.15482216,4.554822159,11.75
Cerezo de Rio Tiron,df_Arranz_01.xlsx,7,7,0,0,15,19,11.95
Cintruenigo,df_Arranz_01.xlsx,0,1.75,0,0,14.43205595,26.18205595,14.35
Cuzcurrita,df_Arranz_01.xlsx,7,5.25,0,0,14.09728813,19.09728813,12.45
Embid De Ariza,df_Arranz_01.xlsx,0,3.5,0,0,6.5,10,12.65
Espinosa de los Monteros,df_Arranz_01.xlsx,7,3.5,0,0.5,23.2880373,25.7880373,10.55
Farfanya,df_Arranz_01.xlsx,7,1.75,0,0,19.25,13.5,14.85
Flamisell,df_Arranz_01.xlsx,7,5.25,0,0,17.75,16,12.95
Funes,df_Arranz_01.xlsx,0,7,0,0,25.55552197,22.05552197,14.85
Golarda,df_Arranz_01.xlsx,0,7,0,0,7.431486726,16.18148685,13.35
Grisen,df_Arranz_01.xlsx,3.5,1.75,0,0,28.63963032,31.88963032,16.05
Guixers,df_Arranz_01.xlsx,0,0,0,0,6.407387018,6.407387018,10.65
Haro,df_Arranz_01.xlsx,0,0,0,0,33,33,12.85
Hijar,df_Arranz_01.xlsx,0,0,0,0,12.00008488,27.50008488,16.35
Huarte,df_Arranz_01.xlsx,0,0,0,0,30.11276436,30.11276436,12.25
Isin,df_Arranz_01.xlsx,7,2.8,0,0,11.12189617,6.121896172,10.05
Jaca,df_Arranz_01.xlsx,0,0,0,0,32,32.25,11.75
Ladrunan,df_Arranz_01.xlsx,7,0,0,0,9.25010376,2.250103998,14.45
Liedena,df_Arranz_01.xlsx,5.25,1.75,0,0,26.58169651,30.08169651,13.25
Lleida,df_Arranz_01.xlsx,0,0,0,0,46.69713306,46.44713306,16.15
Llerona,df_Arranz_01.xlsx,0,0,0,0,41.5,41.75,14.75
Llesp,df_Arranz_01.xlsx,3.5,1.75,0,0,17.5,20.25,10.65
Los Fayos,df_Arranz_01.xlsx,0,3.5,0,0,6.010475874,14.51047564,13.45
Maella,df_Arranz_01.xlsx,0,5.25,0,0,13.68205595,19.43205595,15.95
Maella,df_Arranz_01.xlsx,0,0,0,0,3.304468274,3.304468274,15.95
Maranon,df_Arranz_01.xlsx,5.25,1.75,0.25,0.75,9.000098467,6.750098467,11.65
Mas de Banetes,df_Arranz_01.xlsx,0,0,0,0,3.325133801,3.325133801,13.75
Mas de las Matas,df_Arranz_01.xlsx,0,7,0,0,11.66666667,24,15.35
Mazaleon,df_Arranz_01.xlsx,0,0,0,0,11,11,15.25
Milagro,df_Arranz_01.xlsx,5.6,7,0.2,0,21.91287575,25.71287575,14.95
Miranda de Arga,df_Arranz_01.xlsx,7,7,0,0,21,23.6,14.15
Miranda de Ebro,df_Arranz_01.xlsx,0,0,0,0,40.7074496,40.7074496,12.55
Miranda de Ebro,df_Arranz_01.xlsx,0,0,0,0,41.32567368,40.92567368,12.55
Montanuy,df_Arranz_01.xlsx,0,1.75,0,0,1.505005658,3.255005717,9.95
Murillo de Rio Leza,df_Arranz_01.xlsx,5.25,0,0.25,0,14.28882778,23.53882742,13.55
Najera,df_Arranz_01.xlsx,0,0,0,0,32.75068092,33.50068092,13.05
Neila,df_Arranz_01.xlsx,0,0,0,0,6.6,6.6,9.95
